9789	U92991	11/11/2019 6:24:37 PM	N18818 N24319 N8277 N23588 N13733 N9482 N11417 N10453 N5637 N10651 N5637 N6205 N13397 N27710 N22567 N11621 N22120 N14785 N3467 N18086 N16901 N13319 N2604 N18590 N643 N22024 N20454 N15397 N16386 N25627 N25398 N25900 N7003 N23675 N494 N1690 N18262 N5350 N9719 N19439 N14657 N15791 N21269 N5418 N11495 N25996 N21373 N6236 N5776 N15619 N28004 N23895 N26061 N2113 N23739 N25841 N27015 N20330 N6543 N25455 N818 N4617 N14828 N10907 N18525 N4164 N7397 N21120 N22900 N13843 N14149 N22234 N4288 N8288 N27593 N9988 N18990 N11978 N4138 N5573 N22380 N9216 N1522 N12291 N20682 N22132 N28365 N1265 N732 N19993 N1208 N18046 N21133 N21599 N17375 N23458 N26302 N23095 N24028 N11974 N12212 N285 N5058 N750 N21371 N15106 N24119 N5139 N4246 N22015 N305	N15525-0 N20342-0 N12693-0 N15776-0 N13594-0 N3033-0 N3600-0 N14832-0 N27294-0 N22882-0 N20122-0 N23880-0 N13359-0 N17648-0 N23940-0 N24833-0 N18215-0 N18835-0 N5051-1 N23967-0 N2315-0 N3277-0 N3149-0 N23596-0 N23426-0 N15387-0 N26431-0 N26057-0
9790	U33757	11/13/2019 6:09:14 AM	N5637 N3076 N21354 N23601 N8211 N6898 N19173 N22147 N25392 N17425 N9177 N2706 N18426 N17579 N14808 N14065 N2219 N14178 N26853	N15959-1 N27077-0
9791	U14740	11/12/2019 6:06:08 AM	N22656 N8754 N20030 N276 N20266 N23991 N6809 N5985 N25611 N19136 N12202 N9252 N25457 N27610 N13678 N14310 N20302 N12618 N25455 N22846 N15627 N7834 N7094 N14828 N22589 N19292 N2471 N17008 N11625 N11529 N23660 N7262 N27216 N13631 N27607 N8925 N11061 N25265 N23968 N1272 N545 N28188 N19547 N15736 N25992 N2897 N8722 N4024 N14065 N25832 N26961 N11269 N21624 N15185 N19435 N28322 N3903 N23375 N22408 N1393 N6062 N548 N15048	N13580-0 N9310-0 N19695-0 N24649-0 N10118-0 N24296-0 N12981-1 N7911-0
9792	U29588	11/11/2019 9:18:11 AM	N3076 N22427 N17110 N5647 N13678 N20909 N17110 N17110 N19777 N12667 N6734 N12107 N27701 N23552 N4462 N10625 N10972 N12667 N13380 N7070 N24440 N12667	N13986-0 N8260-0 N1177-0 N22882-0 N1081-0 N9919-0 N6570-0 N12457-0 N12667-1 N26651-0 N14597-0 N10040-0 N23940-1 N24644-0 N19030-0 N2307-0 N425-0 N15244-0 N19954-0 N27796-0 N13841-0 N10313-0 N16473-0 N579-0
9793	U20716	11/13/2019 11:36:16 AM		N28044-0 N755-0 N17954-0 N23627-0 N6547-0 N21223-1 N3526-0 N24450-0 N25333-1 N9817-0 N24718-0 N11139-0 N15468-0 N14088-0 N8545-0 N24147-0 N18614-0 N24231-1
9794	U36745	11/12/2019 4:06:40 AM	N3792 N16857 N15985 N25041 N20266 N2435 N5775 N19906 N14786 N12064 N578 N25392 N7001 N1444 N6309 N15020 N8573 N11363 N2970 N2242 N14065 N14646 N12219 N8463 N22860 N9861 N9861 N5801 N20349 N19105	N21943-0 N15645-0 N5051-0 N7911-1
9795	U46459	11/14/2019 10:57:43 AM	N4617 N20092 N772 N3219	N14639-0 N8802-0 N10679-0 N3869-0 N25106-0 N2489-0 N19675-1 N23592-0 N22975-0 N21873-0 N9863-0 N17733-0 N1761-0 N19316-0 N13552-0 N15467-0 N18087-0 N11158-0 N8957-0 N26998-0 N2230-0 N13075-0 N6889-0 N9058-0 N5790-0 N1815-0 N25155-0 N25311-0 N21452-0 N22816-0 N13062-0 N27878-0 N12387-0 N2470-0 N25620-0 N10150-0 N4378-0 N19629-0 N23982-0 N13866-0 N22794-0 N13049-0
9796	U92846	11/9/2019 10:17:58 PM	N14781 N26009 N29 N24457 N20580 N11835 N25876 N23674 N22908 N2706 N15356 N8618 N26214 N15898 N17991 N17579 N22749 N8472 N11179 N13700 N1097 N19801 N12830 N6576 N5338 N21286 N22408 N18690 N16639 N12189 N13395 N15106 N1315 N22194 N9807 N12334 N12088	N14300-0 N25156-0 N24138-0 N19289-0 N6666-0 N18370-0 N12520-0 N425-0 N22550-0 N22641-0 N8102-0 N2301-0 N25287-0 N8376-0 N8352-0 N26894-1 N11875-0 N18483-0 N23725-0 N8295-0 N5045-0 N2864-0 N9391-0 N26102-0 N11670-0 N3428-0 N18352-0 N19868-0 N3768-0 N13567-0 N5989-0 N24092-0 N18593-0 N26154-0 N12266-0 N7730-0 N12610-0 N22756-0 N10552-0 N23042-0 N25494-0 N24847-0 N16280-0 N24800-0 N19830-0 N15029-0 N7090-0 N4544-0 N6642-0 N3992-0 N12165-0 N2056-0 N22319-0 N18040-0 N11570-0 N15037-0 N22464-0 N26620-0 N10253-0 N23542-0
9797	U34387	11/12/2019 11:31:19 AM	N3076 N27808 N17776 N26058 N2515 N21253 N18766 N26330 N27052 N13331 N22764 N28150 N20092 N28214 N15405 N17188 N21644 N25232 N11233 N15488 N22711 N10756 N4574 N92 N4215 N24774 N5039 N16295 N3248 N6629 N377 N6122 N17008 N27607 N15990 N12242 N20131 N11928 N24395 N10962 N16208 N27164 N11625 N15391 N11061 N20655 N28010 N20057 N8353 N6402 N19421 N6309 N1376 N21263 N2313 N8067 N1953 N13134 N8450 N18610 N6691 N5635 N26877 N13632 N20660 N19568 N14649 N3964 N17691 N1935 N6048 N23213 N10035 N19358 N13700 N12666 N24948 N15185 N14016 N4614 N2349 N14065 N2179 N19893 N18768 N22654 N376 N11238 N2726 N7424 N20556 N11972 N23595 N26145 N25647 N23026 N9175 N15850 N13996 N19644 N8007 N16888 N24753 N21245 N6152 N1183 N24440 N15082 N4488 N8256 N16161 N21976 N10647 N6772 N9814 N22194 N7288 N1124 N9414 N6426 N6501 N11648 N3011 N18661	N26273-0 N23853-0 N19156-0 N12323-0 N5305-0 N17138-1 N19902-0 N18172-0 N13939-0 N3162-0 N4137-0 N13089-0 N1248-0 N26651-0 N22990-0 N13468-0 N12770-0 N15536-0 N13649-1 N10118-0 N4187-0 N16787-0 N3050-0 N27033-0
9798	U23515	11/13/2019 6:12:35 AM	N12394 N16386 N10570 N25431 N8653 N9627 N8297 N19239 N14828 N20077 N14855 N1933 N12465 N20205 N15600 N25984 N12444 N12195 N24208 N26302 N27939 N2534	N20702-0 N5821-0 N5309-0 N10767-0 N14127-0 N2974-0 N12252-0 N25163-0 N4460-0 N10074-0 N23470-0 N1968-0 N26803-0 N27077-0 N18101-0 N16385-0 N21000-0 N25188-1
9799	U21810	11/11/2019 9:39:40 AM	N7614 N10699	N9438-0 N21101-0 N2004-0 N26651-0 N14597-0 N19030-0 N12610-0 N13986-0 N19255-0 N25591-0 N25141-0 N24186-0 N24644-0 N425-0 N16473-0 N23940-0 N2447-0 N13841-0 N18390-0 N10313-1 N1958-0 N19954-0 N18101-0 N10040-0 N12295-0 N26308-0 N6570-0 N579-0 N12417-0 N9700-0 N15244-0 N8039-1 N19679-1 N24631-0 N8260-0 N14917-0 N27796-0 N9919-0 N17404-0
9800	U25262	11/13/2019 12:43:55 PM	N3076 N20589 N15515 N27627 N11693 N17944 N12202 N22567 N20909 N11751 N16386 N4226 N5317 N15943 N9666 N14255 N17992 N6076 N14672 N14496 N10848 N11106 N13384 N376 N2554 N26059 N3354 N24136 N67 N2946 N27952 N21245 N14119 N21556 N24955 N22459 N3730	N3710-0 N25620-0 N9817-0 N18531-1 N24231-0 N536-0 N23388-1 N6596-0
9801	U63060	11/13/2019 7:41:46 PM		N17743-0 N13159-0 N13538-0 N19629-0 N17299-0 N12903-0 N11324-0 N257-0 N536-0 N16337-0 N5343-0 N8771-1 N2331-0 N25348-0 N3479-0 N1783-0 N17101-0 N3856-0 N13749-0 N6816-0 N24516-0 N14859-0 N10086-0 N10729-0 N22379-0 N5512-0 N7050-0 N5563-0 N9817-0 N3526-0 N1579-0 N7448-0 N20688-0 N1825-0 N13254-0 N12951-0 N15804-0 N27907-0 N17869-0 N4948-0 N23627-0 N11284-0 N9468-0 N2102-0 N4310-0 N5680-0 N27270-0 N24729-0 N18809-0 N17278-0 N26157-0 N18531-0 N14054-0 N9950-0 N27778-0 N3004-0 N27355-0 N26998-0 N16079-0 N23487-0 N17978-0 N10196-0 N9410-0 N7519-0 N21293-0 N8173-0 N738-0 N18622-0 N3710-0 N731-0 N11208-0 N21201-0 N755-0 N25182-0 N8545-0 N11489-0 N11069-0 N9556-0 N20702-0 N23842-0 N5275-0 N13283-0 N9133-0 N15142-0 N27391-0 N14932-0 N6577-0 N26688-0 N22638-0 N22351-0 N22220-0 N27860-0 N13224-0 N23663-0 N25620-0 N8816-0 N24980-0
9802	U60681	11/13/2019 9:33:20 AM	N11693 N22618 N13914 N10625 N6523 N2078 N6180 N2219 N15324 N6952 N9597 N1867 N12387 N20189 N8922 N26657 N8876 N1358 N1598	N698-0 N24125-0 N24147-0 N10193-0 N13333-0 N25021-0 N160-0 N21526-0 N23180-1 N16385-0 N341-1 N18920-0 N5309-0 N24718-0 N11284-1 N196-0 N27428-0 N7995-0 N23029-0 N11794-0 N27043-0 N27077-0 N18943-0 N27907-0 N25017-0 N4071-0 N66-0 N25419-0 N7483-0 N28451-0 N6213-0 N1930-0 N8545-0 N17714-0 N536-0 N23857-0 N707-0 N3867-0 N6816-0 N12729-0 N24110-0 N8546-0 N13224-0 N19209-0 N10378-0 N15827-0 N11139-0 N12801-1 N15632-0 N23470-0 N16181-0
9803	U84833	11/14/2019 5:08:10 AM	N14566 N3076 N4922 N18532 N14588 N24511 N19842 N9353 N2573 N18996 N22031 N15103 N21141 N4688 N6623 N18111 N1427 N10972	N22966-0 N25311-0 N23137-0 N5726-0 N2214-0 N21016-0 N18087-0 N6816-0 N17869-0 N7124-0 N12328-0 N341-0 N21328-0 N25671-0 N8654-0 N26688-0 N17839-1 N25897-0 N23663-0 N25620-0 N17389-0 N13254-0 N9410-0 N17907-0 N22351-0 N26998-0 N15804-0 N17978-0 N25345-0 N17492-0 N22937-0 N3869-0 N7483-0 N7744-0 N2766-0 N19157-0 N23487-0 N15885-0 N14932-0 N24971-0 N25155-0
9804	U68125	11/11/2019 10:05:32 AM		N18390-0 N15244-1
9805	U57413	11/10/2019 9:52:29 AM	N9964 N22341 N27075 N1268 N11036 N10905 N1193 N23678 N1079 N5724 N19635 N22894 N5637 N989 N22506 N12713 N23315 N6719 N12014 N22488 N10433 N19363 N21529 N3076 N8177 N20266 N11621 N25457 N3250 N22024 N16386 N15733 N20332 N4862 N13655 N8384 N14970 N14800 N92 N3763 N14786 N14679 N13819 N25797 N4090 N19680 N38 N16157 N578 N27942 N19706 N13628 N20081 N24581 N14546 N20330 N1441 N24998 N21652 N3531 N3052 N19169 N12763 N14679 N15554 N7412 N11061 N1723 N9988 N10034 N21697 N8683 N17598 N5261 N20081 N11034 N25604 N4225 N28188 N23713 N24461 N10625 N17006 N25262 N10988 N17808 N2179 N978 N15551 N8053 N18080 N10168 N11977 N9045 N28458 N2349 N6736 N18612 N12749 N3568 N17159 N2079 N27408 N24140 N5053 N28322 N10674 N28296 N28178 N28402 N10815 N1044 N12781 N7171 N25278 N16724 N7424 N23948 N27591 N548 N11470 N17446 N5338 N12377 N12189 N24129 N25526 N22968 N21545 N23075 N17774 N17893 N1412 N17600 N5905 N8748 N18859 N19121 N14399 N23293 N28025 N22194	N18261-0 N4753-0 N18110-0 N22990-1
9806	U65257	11/11/2019 6:36:46 AM	N20293 N27625 N4202 N14929 N13709 N14566 N3076 N23278 N326 N21748 N18249 N16955 N5505 N11723 N8744 N1203 N26459 N25457 N24978 N1499 N18770 N11915 N4411 N7795 N15184 N7625 N261 N26247 N27854 N27210 N10258 N28214 N911 N5431 N13655 N25316 N25232 N26393 N21033 N19338 N16090 N8084 N23599 N16714 N15105 N670 N13598 N20081 N24774 N14263 N24260 N25455 N23662 N14828 N7302 N19554 N5022 N15447 N13671 N19479 N9552 N377 N13025 N9832 N552 N12242 N24395 N7742 N14776 N13157 N17674 N3067 N8866 N20293 N18610 N17206 N21116 N11085 N7549 N5462 N18426 N20424 N3700 N17871 N23194 N9151 N19143 N21983 N15574 N10162 N26305 N14808 N12190 N11116 N513 N21624 N3290 N18768 N14065 N27952 N21545 N496 N21245 N20803 N16996 N11950 N7574 N10647 N10231	N26467-0 N18390-1
9807	U5799	11/13/2019 2:37:58 PM	N5637 N25611 N10796 N27610 N7611 N19338 N10331 N15864 N24923 N25841 N19239 N26009 N9336 N20437 N12773 N15837 N6832 N21 N17598 N10289 N10625 N24431 N1186 N18426 N1738 N2659 N12485 N14290 N10175 N21458 N12795 N26672 N8763	N25620-0 N1565-0 N10196-0 N7519-0 N3870-1 N13749-0 N14859-0 N26803-0 N3406-0 N2482-0 N731-0 N6414-0 N536-0 N24231-0 N27355-0 N9817-0 N8545-0 N5346-0 N23540-0 N18531-0 N21223-0 N25319-0 N12910-0 N27077-0 N21665-0 N24147-0
9808	U22778	11/14/2019 12:20:27 PM	N9958 N24638 N14255 N24107 N19326	N26131-0 N13422-0 N5830-0 N24931-0 N19871-0 N21679-0 N6216-0 N25418-0 N26548-1 N18375-0 N16085-0 N22216-0 N13557-0 N11575-0 N13552-0 N18342-0 N9870-0 N18073-0 N25311-0 N16077-0 N24064-0 N974-0 N25581-0 N21018-0 N9941-0 N12833-0 N20105-0 N6816-0 N253-0 N13667-0 N10821-0 N8478-0 N622-0
9809	U80408	11/11/2019 3:17:42 PM	N6101 N19276 N22385 N17484 N22507 N11066 N1884 N4283 N26330 N4215 N24112 N9592 N20077 N3052 N4376 N26009 N11625 N27571 N1332 N1068 N26849 N2706 N20353 N22730 N23641 N6883 N23529 N24626 N7020 N4964 N20343 N3036 N27910	N18018-0 N16945-0 N9781-0 N25287-0 N6937-0 N14832-0 N8346-0 N27282-0 N18029-0 N23596-0 N15776-0 N2154-0 N6624-0 N20094-0 N1241-0 N7975-0 N11440-0 N7090-0 N20785-0 N11467-0 N21328-0 N4074-0 N27911-0 N13359-0 N25733-0 N25603-0 N19030-0 N12295-0 N13390-0 N17322-0 N13322-0 N13841-0 N27294-0 N407-0 N2613-0 N11186-0 N21131-0 N16861-0 N3600-0 N15785-0 N13224-0 N20353-0 N26552-0 N21742-0 N15858-0 N21369-1 N3090-0 N5161-0 N18835-0 N26043-0 N1615-0 N7654-0 N24199-0 N1081-0 N11983-0 N1025-0 N20532-0 N10537-0 N27550-0 N17632-0 N27774-0 N11302-0 N25787-0 N28185-0 N14027-0 N8160-0 N2167-0 N3149-0 N15660-0 N20122-0 N27729-0 N15410-0 N18671-0 N1127-0 N18390-0 N26308-0 N2315-0 N16473-0 N20621-0 N26156-0 N14475-0 N25766-0 N5675-0 N26754-0 N21546-0 N3313-0 N23880-0 N23011-0 N26879-0 N7279-0 N15368-1 N17397-0 N23245-0 N10729-1 N2220-0 N23940-0 N481-0 N28356-0 N6570-0 N21602-0 N14073-0 N19677-0 N20794-0 N4022-0 N22078-0 N18786-0 N26146-0 N15043-0 N15525-0 N27913-0 N17083-0 N9440-0 N8367-0 N22882-0
9810	U64317	11/12/2019 11:30:19 AM	N1268 N26504 N27209 N27627 N11316 N3872 N20589 N26459 N28130 N11780 N6809 N22507 N1192 N23354 N27025 N10895 N16955 N2863 N11232 N26927 N28214 N25457 N688 N15733 N20055 N19700 N11866 N5915 N13157 N12149 N10034 N13819 N1038 N10810 N19186 N15352 N1376 N12883 N4617 N5022 N25455 N432 N10768 N2649 N9552 N6122 N7834 N10572 N21627 N10035 N17207 N4385 N26862 N19709 N11638 N4271 N13025 N10240 N17109 N16384 N5968 N11106 N24917 N2313 N20293 N12080 N15695 N1961 N8573 N26676 N23705 N14541 N16538 N11629 N24201 N2554 N18426 N3044 N19434 N12359 N23556 N26840 N6090 N20424 N2128 N6701 N1055 N13700 N8939 N44 N24245 N14016 N1551 N12692 N2242 N14065 N18768 N15935 N26961 N12838 N15167 N9045 N496 N16888 N8007 N27298 N27079 N27101	N2299-0 N12770-0 N1248-0 N13939-0 N13649-0 N12323-0 N1132-0 N19695-0 N712-0 N15536-1 N23853-0 N13089-0 N9310-0 N9480-0 N26273-0
9811	U39123	11/14/2019 9:11:45 PM	N21894 N21144 N17627 N16386 N4226 N24242 N17200 N14776 N19173 N4259 N18426 N14026 N20019 N8589 N11647 N13224	N14982-1 N25701-0
9812	U92319	11/12/2019 8:39:05 AM	N11723 N20286 N26676 N4688 N18426 N12563 N10917 N27591 N7076 N20556 N425 N8958 N8007 N21245 N23827 N20209	N4894-0 N10118-0 N19156-0 N24296-0 N16474-0 N22521-0 N19695-0 N16787-0 N2864-0 N8103-0 N13404-0 N7357-0 N12981-0 N23422-0 N5805-0 N13649-0 N3065-0 N21469-0 N509-0 N18489-0 N13580-0 N28002-1 N17676-0 N19189-0 N18154-0 N27033-0 N27334-0 N24649-0 N23011-0 N3529-0 N7727-0 N15043-0 N8837-0 N7911-0 N16008-0 N25333-0 N55-0 N25379-0 N19376-0 N12200-0 N26651-0 N18924-0 N22000-0 N9310-0 N11286-0 N5051-0 N12770-0 N25787-0 N26289-0 N25021-0 N4187-0 N16945-0 N19488-0 N6937-0 N27539-0 N6595-0 N7180-0 N2467-0 N15885-0 N13715-0 N294-0
9813	U17571	11/14/2019 1:15:04 PM	N26352 N26781 N23688 N21717 N28124	N2008-0 N25311-0 N17189-0 N21784-0 N12479-0 N12833-1 N7452-0
9814	U61968	11/14/2019 9:17:23 AM	N28312 N15305 N7708 N17511 N5647 N13183 N1553 N22540 N13431 N7715 N16046 N1212 N2929 N15636 N7074 N20428 N10283 N25744 N26444 N1717 N13098 N14460 N8725 N12186 N14076 N15663 N2093 N20203 N26555 N1227 N14126 N25761 N11914 N27879 N16056 N13602 N22601 N13511 N17111 N25036 N19583 N17095 N18840 N26640 N12587 N27346 N26145 N18421 N9716 N25901 N4381 N9247 N12044 N17396 N4384 N27994 N13566 N16627 N11696 N19062 N13271 N25526 N21483 N9183 N14545 N2935 N3477 N27735 N13568 N9711 N11648 N20937 N26062 N4227 N582 N4539 N22400 N28555 N4977 N3017 N20287	N16495-0 N22739-1 N26498-0 N20105-0 N26548-0 N17589-0 N8948-0 N10795-0 N19468-0 N23870-0 N24047-0 N14490-0
9815	U48047	11/12/2019 1:22:51 PM	N11621 N3460 N3847 N7395 N25457 N11693 N13053 N8384 N4226 N7555 N25232 N26723 N21214 N10207 N20394 N2764 N12588 N20231 N24425 N19531 N19949 N14764 N16684 N12414 N7026 N4215 N20953 N13857 N12242 N1688 N8925 N19434 N14776 N14776 N21353 N7654 N14616 N26145 N15455 N19506 N10972 N11702 N21545 N24040 N1423 N28324 N19667 N17483 N11938 N10231 N23293 N27293 N13202 N25339	N437-1 N19695-0 N1248-0 N2369-0 N1132-0 N13089-0 N26273-0 N21988-1 N12770-0 N13697-0 N21430-0 N13649-0 N24973-0
9816	U7938	11/12/2019 11:22:51 AM	N20030 N6809 N26562 N11065 N11723 N25457 N21423 N22501 N24774 N17200 N23898 N21050 N13025 N12242 N17207 N23660 N14026 N9045 N1715 N19732 N6986 N25957 N9772 N27591 N2669 N27101 N25356 N828 N10231 N26586 N16266	N15536-0 N13649-0 N13939-0 N1248-0 N1277-0 N2299-0 N26273-0 N1132-0 N10118-0 N10140-0 N24173-0 N12323-0 N7382-1 N19695-0 N13089-0 N15639-0 N23853-0 N11296-0 N13468-0 N9480-0 N16002-0 N2613-0 N6937-0 N9310-0 N12770-0 N18172-0
9817	U51732	11/12/2019 3:07:35 AM	N19474 N12014 N273 N1884 N26867 N6969 N14593 N5647 N13678 N11146 N11146 N26708 N20394 N21509 N21816 N24720 N2139 N4617 N9802 N12242 N1722 N25532 N28489 N21 N5909 N2313 N23674 N19230 N23045 N17902 N1555 N19318 N24253 N17579 N26092 N14065 N14646 N18046 N5208 N27591 N1902 N12795 N6342 N12558 N2916 N22860 N12643 N94 N23620	N294-0 N24780-0 N3543-0 N10602-0 N20643-0 N11628-0 N13187-0 N25333-0 N4894-0 N14348-0 N10729-0 N2919-0 N13390-0 N27294-0 N21943-0 N15852-0 N4187-0 N18108-0 N2864-0 N6937-0 N9966-0 N3529-0 N9916-0 N12981-0 N20630-0 N12352-0 N23491-0 N5805-0 N25979-0 N24150-0 N17766-0 N23422-0 N8562-0 N10861-0 N510-0 N24649-0 N27539-1 N16474-0 N9764-0 N27422-0 N676-0 N11389-0 N2080-0 N22286-0 N27172-0 N20122-0 N10118-0 N12313-0 N16008-0 N15645-0 N13507-0 N4441-0 N17968-0 N8395-0 N22163-0 N5070-1 N15623-0 N19564-0 N15942-0 N7911-0 N20755-0
9818	U38100	11/14/2019 7:27:06 AM	N8084 N25532 N1298 N210 N8067 N11983 N16538 N10625 N7549 N25824 N22697 N14065 N14016 N15167 N21307 N750 N4199 N27957 N20623 N24585	N26688-0 N2157-1 N25311-0 N8173-0 N17492-0 N25155-0 N12833-0 N17839-0 N13552-0 N2214-0 N23487-0 N9451-0 N8654-0 N15885-0 N19366-0 N23592-0 N12328-0 N2818-0 N25897-0 N2766-0 N13667-0 N17589-0 N23067-0 N27869-0 N3869-0 N13247-0 N8849-0
9819	U63394	11/11/2019 11:27:11 AM	N22507 N26459 N3412 N3775 N17793 N875 N11723 N23278 N21343 N3847 N18766 N27052 N17776 N16601 N13052 N27206 N20833 N14074 N1989 N8384 N28442 N5687 N27446 N22711 N804 N25232 N6863 N4215 N578 N4461 N6436 N12871 N8014 N4617 N14828 N6061 N25316 N17200 N4958 N5604 N11625 N184 N12242 N3531 N1688 N16461 N20081 N14546 N17674 N11978 N26858 N8573 N16455 N15356 N26676 N8528 N9478 N26260 N13036 N9260 N25348 N21768 N24505 N6197 N23452 N1030 N14026 N1738 N17006 N1055 N25824 N16836 N25350 N6048 N10988 N15551 N12941 N10917 N13272 N20404 N10917 N13700 N9336 N27617 N24218 N2349 N1435 N21624 N22851 N555 N14065 N25968 N558 N14065 N3167 N1837 N14178 N8053 N7424 N24107 N25575 N8313 N25437 N22178 N11155 N2583 N9464 N15758 N8230 N20663 N15261 N17483 N24626 N12643 N24119 N10231 N14201 N11176 N27910 N13178 N7090 N18041 N24954 N25583 N21143 N21569 N305 N11648 N10543	N2741-0 N20785-1 N13841-0 N15244-0 N23940-0 N20353-1 N15971-0 N9781-0 N13390-0 N25063-0 N7090-0 N15525-0 N10490-0 N3256-0 N24644-0 N26651-0 N13322-0 N23076-0 N21415-0 N27796-0 N7180-0 N26308-0 N26156-0 N2004-0 N19030-0 N14597-0 N23029-0 N18706-0 N8032-0 N22090-0 N2796-1 N20623-1 N22078-0 N25170-0 N14030-0 N12313-0 N15287-0 N19215-0 N17404-0 N13907-0 N13094-0 N15225-0 N116-0 N3244-0 N13986-0 N579-0 N11538-0 N23102-0 N4022-0 N10729-0 N6570-0 N18224-0 N18261-0 N12209-0 N8420-0 N1081-0 N10313-0 N27774-0 N8268-0 N23603-0 N20532-0 N26043-0 N5675-0 N16473-0 N21328-0
9820	U58740	11/12/2019 7:35:37 PM	N24844 N10481 N26242 N23739 N24638 N27700 N4820 N2783 N13819 N27942 N1077 N21914 N21627 N20077 N14297 N16461 N11937 N23653 N15356 N26721 N20102 N1126 N10972 N23231 N4381 N4227	N15959-0 N5617-1 N5085-0 N25542-0
9821	U25083	11/12/2019 1:39:08 PM	N12802 N23922 N23423 N25611 N11621 N11621 N10440 N18761 N5647 N18761 N24594 N12078 N13363 N3578 N25396 N9423 N11495 N24425 N7586 N16972 N27525 N15774 N18759 N578 N578 N14425 N8014 N4617 N9729 N16641 N10583 N26009 N12388 N5298 N5904 N25876 N17502 N16505 N2730 N5010 N8618 N23045 N2827 N25262 N12692 N10362 N4362 N2079 N3568 N12667 N10704 N9550 N28178 N28402 N22920 N19551 N22601 N3264 N11359 N7125 N15106 N12921 N22860 N24306 N4227	N24520-1 N21295-0 N15643-0 N1248-0 N9480-0 N21988-0 N12352-0 N4187-0 N19695-0 N2299-0 N1132-0 N26273-0 N20985-0 N13697-0 N18215-0 N15675-0 N13649-0 N21001-0 N15885-0 N21430-0 N6989-0 N22078-0 N437-0 N16451-0 N16008-0 N12770-0 N4074-0 N2369-0 N13089-0 N24301-0 N8342-0 N24116-0 N9310-0 N26549-0 N24973-0 N8373-0 N5949-1 N10118-0 N12323-0
9822	U60483	11/14/2019 10:55:06 AM	N9678 N21607 N25813 N27300 N25777 N14700 N14743 N14700 N4217 N768 N19544 N12576 N2323 N5029 N5496 N23941 N15778 N25678 N17764 N1333 N7231 N25081 N3063 N20302 N19522 N14264 N14264 N26561 N16273 N27595 N24849 N28163 N17081 N22999 N16624 N17970 N12808 N5607 N11643 N9852 N10102 N11583 N26529 N26529 N18031 N15356 N7185 N9260 N16175 N8467 N17433 N23044 N2312 N13835 N12692 N12085 N22831 N20726 N20467 N25957 N20870 N23769 N2560 N17495 N25389 N8098 N8230 N26698 N21984 N19094 N2571 N20825 N1452 N355 N26014 N12258 N6909 N21926 N11604 N16008 N4870	N10795-0 N4874-0 N2185-0 N11898-0 N11446-0 N14639-0 N17733-0 N22681-0 N5830-1
9823	U83660	11/13/2019 8:21:15 PM		N17299-0 N9817-0 N27391-1 N18531-0 N22351-0 N25319-0 N8545-0 N23487-0
9824	U34053	11/14/2019 12:54:55 PM		N12833-0 N13557-0 N13422-0 N12-0 N26548-0 N5830-0 N25418-0 N11575-1 N13667-0 N13552-0 N22216-0 N9870-0 N25311-0 N18375-0
9825	U87554	11/9/2019 6:12:46 AM	N26500 N8845 N12014 N10971 N17110 N8320 N8125 N22933 N16875 N11621 N20030 N10796 N15072 N17110 N6652 N19338 N17110 N8619 N21734 N15405 N5687 N17110 N10810 N8242 N17110 N17110 N28542 N20447 N5456 N16507 N25392 N436 N27188 N8288 N21188 N24390 N21952 N15489 N12667 N17674 N3667 N12667 N15695 N7685 N12667 N20424 N23452 N20660 N34 N25975 N17579 N17006 N25262 N14026 N19213 N16101 N20717 N3534 N12667 N16836 N8067 N12681 N1551 N14065 N20404 N17099 N12749 N611 N1055 N20069 N27591 N13509 N425 N8349 N6975 N8007 N15388 N24440 N16025 N3569 N21036 N10901 N16161 N5697 N12667 N20209 N10647 N4858 N7987 N8256 N22194 N3302 N16401 N4184 N12667 N10231 N2296 N13755	N24150-0 N7065-0 N14318-0 N2996-0 N4157-0 N12440-0 N8128-0 N5953-0 N25012-0 N17309-0 N10582-0 N27566-0 N6195-0 N10231-0 N7409-0 N13515-0 N27910-0 N21714-0 N19229-0 N25583-0 N28297-0 N3036-0 N26574-0 N4763-0 N6825-0 N16319-0 N1636-0 N12467-0 N2770-0 N8096-0 N13890-0 N13595-0 N13064-0 N19105-0 N4951-0 N14864-0 N20451-0 N28555-0 N7175-0 N14445-0 N7022-0 N8280-0 N8165-0 N27539-0 N10910-0 N26428-0 N3028-0 N10607-0 N1460-0 N23817-0 N17831-0 N17674-0 N20349-0 N23265-0 N3244-0 N26672-0 N11207-0 N25801-0 N1791-0 N9764-0 N28459-0 N19681-0 N12654-0 N15075-1 N24955-0 N6940-0 N23293-0 N14695-0 N24062-0 N19095-0 N7090-0 N19902-0 N9781-1 N17763-0 N5557-0 N27814-0 N23557-0 N21328-0 N18912-0 N23102-0 N824-1 N4539-0 N2061-0 N4670-0 N10552-0 N4977-0 N14918-0 N12313-0 N12399-0 N20287-0 N12176-0 N11566-0 N19964-0 N2887-0 N13094-0
